Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","124","Canada","7264","Emissions Share (CO2)","6995","Emissions on agricultural land","2019","2019","%","14.23","E","Estimated value"
"EM","Emissions indicators","124","Canada","7264","Emissions Share (CO2)","6995","Emissions on agricultural land","2020","2020","%","15.23","E","Estimated value"
"EM","Emissions indicators","124","Canada","7264","Emissions Share (CO2)","6995","Emissions on agricultural land","2021","2021","%","21.07","E","Estimated value"
"EM","Emissions indicators","124","Canada","7264","Emissions Share (CO2)","6995","Emissions on agricultural land","2022","2022","%","20.71","E","Estimated value"
"EM","Emissions indicators","124","Canada","7264","Emissions Share (CO2)","6995","Emissions on agricultural land","2023","2023","%","20.67","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2016","2016","%","23.01","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2017","2017","%","22.96","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2018","2018","%","22.6","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2019","2019","%","22.89","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2020","2020","%","25.56","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2021","2021","%","24.84","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2022","2022","%","24.33","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2023","2023","%","23.77","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2016","2016","%","81.75","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2017","2017","%","81.14","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2018","2018","%","79.98","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2019","2019","%","81.37","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2020","2020","%","85.05","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2021","2021","%","80.72","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2022","2022","%","83.06","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2023","2023","%","72.28","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","6995","Emissions on agricultural land","2016","2016","t CO2eq/cap","4.73","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","6995","Emissions on agricultural land","2017","2017","t CO2eq/cap","4.72","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","6995","Emissions on agricultural land","2018","2018","t CO2eq/cap","4.73","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","6995","Emissions on agricultural land","2019","2019","t CO2eq/cap","4.63","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","6995","Emissions on agricultural land","2020","2020","t CO2eq/cap","4.61","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","6995","Emissions on agricultural land","2021","2021","t CO2eq/cap","5.61","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","6995","Emissions on agricultural land","2022","2022","t CO2eq/cap","5.55","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","6995","Emissions on agricultural land","2023","2023","t CO2eq/cap","5.62","E","Estimated value"
"EM","Emissions indicators","124","Canada","72791","Emissions per value of agricultural production","6995","Emissions on agricultural land","2016","2016","kg CO2eq/Int$","3.53","E","Estimated value"
"EM","Emissions indicators","124","Canada","72791","Emissions per value of agricultural production","6995","Emissions on agricultural land","2017","2017","kg CO2eq/Int$","3.5","E","Estimated value"
"EM","Emissions indicators","124","Canada","72791","Emissions per value of agricultural production","6995","Emissions on agricultural land","2018","2018","kg CO2eq/Int$","3.54","E","Estimated value"
"EM","Emissions indicators","124","Canada","72791","Emissions per value of agricultural production","6995","Emissions on agricultural land","2019","2019","kg CO2eq/Int$","3.46","E","Estimated value"
"EM","Emissions indicators","124","Canada","72791","Emissions per value of agricultural production","6995","Emissions on agricultural land","2020","2020","kg CO2eq/Int$","3.39","E","Estimated value"
"EM","Emissions indicators","124","Canada","72791","Emissions per value of agricultural production","6995","Emissions on agricultural land","2021","2021","kg CO2eq/Int$","4.91","E","Estimated value"
"EM","Emissions indicators","124","Canada","72791","Emissions per value of agricultural production","6995","Emissions on agricultural land","2022","2022","kg CO2eq/Int$","4.2","E","Estimated value"
"EM","Emissions indicators","124","Canada","72791","Emissions per value of agricultural production","6995","Emissions on agricultural land","2023","2023","kg CO2eq/Int$","4.48","E","Estimated value"
"EM","Emissions indicators","124","Canada","72792","Emissions per area of agricultural land","6995","Emissions on agricultural land","2016","2016","t CO2eq/ha","2.96","E","Estimated value"
"EM","Emissions indicators","124","Canada","72792","Emissions per area of agricultural land","6995","Emissions on agricultural land","2017","2017","t CO2eq/ha","3","E","Estimated value"
"EM","Emissions indicators","124","Canada","72792","Emissions per area of agricultural land","6995","Emissions on agricultural land","2018","2018","t CO2eq/ha","3.05","E","Estimated value"
"EM","Emissions indicators","124","Canada","72792","Emissions per area of agricultural land","6995","Emissions on agricultural land","2019","2019","t CO2eq/ha","3.03","E","Estimated value"
"EM","Emissions indicators","124","Canada","72792","Emissions per area of agricultural land","6995","Emissions on agricultural land","2020","2020","t CO2eq/ha","3.08","E","Estimated value"
"EM","Emissions indicators","124","Canada","72792","Emissions per area of agricultural land","6995","Emissions on agricultural land","2021","2021","t CO2eq/ha","3.78","E","Estimated value"
"EM","Emissions indicators","124","Canada","72792","Emissions per area of agricultural land","6995","Emissions on agricultural land","2022","2022","t CO2eq/ha","3.77","E","Estimated value"
"EM","Emissions indicators","124","Canada","72792","Emissions per area of agricultural land","6995","Emissions on agricultural land","2023","2023","t CO2eq/ha","3.88","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5084","Emissions from crops","2016","2016","%","1.93","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5084","Emissions from crops","2017","2017","%","1.86","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5084","Emissions from crops","2018","2018","%","2.02","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5084","Emissions from crops","2019","2019","%","1.92","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5084","Emissions from crops","2020","2020","%","2.39","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5084","Emissions from crops","2021","2021","%","2.15","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5084","Emissions from crops","2022","2022","%","2.19","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5084","Emissions from crops","2023","2023","%","2.33","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","5084","Emissions from crops","2016","2016","%","0.32","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","5084","Emissions from crops","2017","2017","%","0.32","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","5084","Emissions from crops","2018","2018","%","0.33","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","5084","Emissions from crops","2019","2019","%","0.33","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","5084","Emissions from crops","2020","2020","%","0.38","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","5084","Emissions from crops","2021","2021","%","0.35","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","5084","Emissions from crops","2022","2022","%","0.37","E","Estimated value"
"EM","Emissions indicators","124","Canada","7265","Emissions Share (CH4)","5084","Emissions from crops","2023","2023","%","0.35","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","5084","Emissions from crops","2016","2016","%","43.45","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","5084","Emissions from crops","2017","2017","%","42.57","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","5084","Emissions from crops","2018","2018","%","43.95","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","5084","Emissions from crops","2019","2019","%","43.74","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","5084","Emissions from crops","2020","2020","%","49.13","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","5084","Emissions from crops","2021","2021","%","43.69","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","5084","Emissions from crops","2022","2022","%","46.01","E","Estimated value"
"EM","Emissions indicators","124","Canada","7266","Emissions Share (N2O)","5084","Emissions from crops","2023","2023","%","39.51","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","5084","Emissions from crops","2016","2016","t CO2eq/cap","0.49","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","5084","Emissions from crops","2017","2017","t CO2eq/cap","0.49","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","5084","Emissions from crops","2018","2018","t CO2eq/cap","0.53","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","5084","Emissions from crops","2019","2019","t CO2eq/cap","0.49","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","5084","Emissions from crops","2020","2020","t CO2eq/cap","0.57","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","5084","Emissions from crops","2021","2021","t CO2eq/cap","0.5","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","5084","Emissions from crops","2022","2022","t CO2eq/cap","0.51","E","Estimated value"
"EM","Emissions indicators","124","Canada","7279","Emissions per capita","5084","Emissions from crops","2023","2023","t CO2eq/cap","0.55","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5085","Emissions from livestock","2016","2016","%","3.57","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5085","Emissions from livestock","2017","2017","%","3.42","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5085","Emissions from livestock","2018","2018","%","3.44","E","Estimated value"
"EM","Emissions indicators","124","Canada","726313","Emissions Share (CO2eq) (AR5)","5085","Emissions from livestock","2019","2019","%","3.44","E","Estimated value"
