Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2021","2021","7007","July","LCU","2065.8","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2021","2021","7008","August","LCU","3280.2","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2021","2021","7009","September","LCU","2893.5","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2022","2022","7021","Annual value","LCU","3084.6","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2022","2022","7007","July","LCU","2213.5","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2022","2022","7008","August","LCU","4584.3","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2022","2022","7009","September","LCU","3886.1","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2023","2023","7021","Annual value","LCU","3305","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2023","2023","7007","July","LCU","2309.7","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2023","2023","7008","August","LCU","4888.6","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01343","Apricots","2023","2023","7009","September","LCU","4154.7","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01343","Apricots","2016","2016","7021","Annual value","SLC","1890.8","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01343","Apricots","2017","2017","7021","Annual value","SLC","1911.5","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01343","Apricots","2018","2018","7021","Annual value","SLC","1919.7","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01343","Apricots","2019","2019","7021","Annual value","SLC","1903.8","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01343","Apricots","2020","2020","7021","Annual value","SLC","1876.5","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01343","Apricots","2021","2021","7021","Annual value","SLC","2889.6","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01343","Apricots","2022","2022","7021","Annual value","SLC","3084.6","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01343","Apricots","2023","2023","7021","Annual value","SLC","3305","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01343","Apricots","2016","2016","7021","Annual value","USD","1426.6","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01343","Apricots","2017","2017","7021","Annual value","USD","1473","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01343","Apricots","2018","2018","7021","Annual value","USD","1481.6","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01343","Apricots","2019","2019","7021","Annual value","USD","1434.8","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01343","Apricots","2020","2020","7021","Annual value","USD","1399.2","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01343","Apricots","2021","2021","7021","Annual value","USD","2304.5","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01343","Apricots","2022","2022","7021","Annual value","USD","2369.9","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01343","Apricots","2023","2023","7021","Annual value","USD","2448.3","A","Official figure"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01343","Apricots","2016","2016","7021","Annual value","","112.39","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01343","Apricots","2017","2017","7021","Annual value","","113.62","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01343","Apricots","2018","2018","7021","Annual value","","114.11","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01343","Apricots","2019","2019","7021","Annual value","","113.16","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01343","Apricots","2020","2020","7021","Annual value","","111.54","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01343","Apricots","2021","2021","7021","Annual value","","171.75","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01343","Apricots","2022","2022","7021","Annual value","","183.34","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01343","Apricots","2023","2023","7021","Annual value","","196.45","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2016","2016","7021","Annual value","LCU","4116.2","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2016","2016","7004","April","LCU","4802","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2016","2016","7005","May","LCU","4033","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2016","2016","7006","June","LCU","4160","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2016","2016","7007","July","LCU","4786","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2017","2017","7021","Annual value","LCU","4479.7","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2017","2017","7004","April","LCU","5322","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2017","2017","7005","May","LCU","4520","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2017","2017","7006","June","LCU","4590","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2017","2017","7007","July","LCU","4951","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2018","2018","7021","Annual value","LCU","4472.4","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2018","2018","7004","April","LCU","5729","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2018","2018","7005","May","LCU","4415","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2018","2018","7006","June","LCU","4509","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2018","2018","7007","July","LCU","4958","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2019","2019","7021","Annual value","LCU","4607.6","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2019","2019","7004","April","LCU","5268","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2019","2019","7005","May","LCU","4454","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2019","2019","7006","June","LCU","4524","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2019","2019","7007","July","LCU","4665","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2020","2020","7021","Annual value","LCU","5456.4","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2020","2020","7004","April","LCU","5624.5","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2020","2020","7005","May","LCU","5349.2","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2020","2020","7006","June","LCU","5526","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2020","2020","7007","July","LCU","6449.3","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2021","2021","7021","Annual value","LCU","4932.1","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2021","2021","7004","April","LCU","5489.3","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2021","2021","7005","May","LCU","4831.9","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2021","2021","7006","June","LCU","5001.9","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2021","2021","7007","July","LCU","6374.6","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2022","2022","7021","Annual value","LCU","5207.1","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2022","2022","7004","April","LCU","5613.3","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2022","2022","7005","May","LCU","5104.5","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2022","2022","7006","June","LCU","5277.4","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2022","2022","7007","July","LCU","6259.5","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2023","2023","7021","Annual value","LCU","5375.5","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2023","2023","7004","April","LCU","5753.2","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2023","2023","7005","May","LCU","5267.7","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2023","2023","7006","June","LCU","5447","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01211","Asparagus","2023","2023","7007","July","LCU","6666.3","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01211","Asparagus","2016","2016","7021","Annual value","SLC","4116.2","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01211","Asparagus","2017","2017","7021","Annual value","SLC","4479.7","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01211","Asparagus","2018","2018","7021","Annual value","SLC","4472.4","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01211","Asparagus","2019","2019","7021","Annual value","SLC","4607.6","A","Official figure"
