Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","124","Canada","5510","Production","01192","Buckwheat","2022","2022","t","10829","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01192","Buckwheat","2023","2023","ha","13493","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01192","Buckwheat","2023","2023","kg/ha","868.2","E","Estimated value",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01192","Buckwheat","2023","2023","t","11714.77","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22241.01","Butter of cow milk","2016","2016","t","93420","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22241.01","Butter of cow milk","2017","2017","t","108774","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22241.01","Butter of cow milk","2018","2018","t","116144","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22241.01","Butter of cow milk","2019","2019","t","112374","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22241.01","Butter of cow milk","2020","2020","t","118235","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22241.01","Butter of cow milk","2021","2021","t","117406","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22241.01","Butter of cow milk","2022","2022","t","113327","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22230.04","Buttermilk, dry","2016","2016","t","11354.5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22230.04","Buttermilk, dry","2017","2017","t","10665.98","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22230.04","Buttermilk, dry","2018","2018","t","11094.68","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22230.04","Buttermilk, dry","2019","2019","t","39338.46","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22230.04","Buttermilk, dry","2020","2020","t","39303.82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22230.04","Buttermilk, dry","2021","2021","t","41112.41","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","39706.31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01212","Cabbages","2016","2016","ha","5835","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01212","Cabbages","2016","2016","kg/ha","32312.9","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01212","Cabbages","2016","2016","t","188546","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01212","Cabbages","2017","2017","ha","5750","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01212","Cabbages","2017","2017","kg/ha","29264","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01212","Cabbages","2017","2017","t","168268","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01212","Cabbages","2018","2018","ha","6237","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01212","Cabbages","2018","2018","kg/ha","28294.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01212","Cabbages","2018","2018","t","176472","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01212","Cabbages","2019","2019","ha","5895","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01212","Cabbages","2019","2019","kg/ha","28884.6","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01212","Cabbages","2019","2019","t","170275","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01212","Cabbages","2020","2020","ha","6407","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01212","Cabbages","2020","2020","kg/ha","27478.2","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01212","Cabbages","2020","2020","t","176053","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01212","Cabbages","2021","2021","ha","6628","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01212","Cabbages","2021","2021","kg/ha","27303.3","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01212","Cabbages","2021","2021","t","180966","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01212","Cabbages","2022","2022","ha","6761","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01212","Cabbages","2022","2022","kg/ha","26769.7","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01212","Cabbages","2022","2022","t","180990","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01212","Cabbages","2023","2023","ha","5778","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01212","Cabbages","2023","2023","kg/ha","27690.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01212","Cabbages","2023","2023","t","159995","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01195","Canary seed","2016","2016","ha","94700","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01195","Canary seed","2016","2016","kg/ha","1481.5","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01195","Canary seed","2016","2016","t","140300","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01195","Canary seed","2017","2017","ha","103100","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01195","Canary seed","2017","2017","kg/ha","1406.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01195","Canary seed","2017","2017","t","145000","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01195","Canary seed","2018","2018","ha","108600","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01195","Canary seed","2018","2018","kg/ha","1451.2","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01195","Canary seed","2018","2018","t","157600","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01195","Canary seed","2019","2019","ha","114900","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01195","Canary seed","2019","2019","kg/ha","1523.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01195","Canary seed","2019","2019","t","175000","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01195","Canary seed","2020","2020","ha","134900","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01195","Canary seed","2020","2020","kg/ha","1665.7","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01195","Canary seed","2020","2020","t","224700","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01195","Canary seed","2021","2021","ha","120900","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01195","Canary seed","2021","2021","kg/ha","1052.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01195","Canary seed","2021","2021","t","127238","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01195","Canary seed","2022","2022","ha","117400","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01195","Canary seed","2022","2022","kg/ha","1357","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01195","Canary seed","2022","2022","t","159306","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01195","Canary seed","2023","2023","ha","102700","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01195","Canary seed","2023","2023","kg/ha","1092.6","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01195","Canary seed","2023","2023","t","112210","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01229","Cantaloupes and other melons","2016","2016","ha","660","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01229","Cantaloupes and other melons","2016","2016","kg/ha","26853","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01229","Cantaloupes and other melons","2016","2016","t","17723","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01229","Cantaloupes and other melons","2017","2017","ha","545","A","Official figure",""
