Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2017","2017","3050","FAO TIER 1","kt","4058.051","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2017","2017","3050","FAO TIER 1","kt","4058.051","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","12.7331","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","2.7754","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","15.5085","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","4109.7525","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kt","4109.7525","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","12.729","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","2.7745","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","15.5035","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","4108.4275","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kt","4108.4275","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","12.5783","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","2.7421","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","15.3204","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","4059.906","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2020","2020","3050","FAO TIER 1","kt","4059.906","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","12.5549","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","2.7371","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","15.2919","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","4052.3535","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2021","2021","3050","FAO TIER 1","kt","4052.3535","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","12.5604","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","2.7385","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","15.2988","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","4054.182","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","4054.182","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5063","Manure left on Pasture","2023","2023","3050","FAO TIER 1","kt","12.3187","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5063","Manure left on Pasture","2023","2023","3050","FAO TIER 1","kt","2.6877","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5063","Manure left on Pasture","2023","2023","3050","FAO TIER 1","kt","15.0064","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5063","Manure left on Pasture","2023","2023","3050","FAO TIER 1","kt","3976.696","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2023","2023","3050","FAO TIER 1","kt","3976.696","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2016","2016","3050","FAO TIER 1","kt","3.7436","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2016","2016","3050","FAO TIER 1","kt","1.591","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5062","Manure applied to Soils","2016","2016","3050","FAO TIER 1","kt","5.3346","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2016","2016","3050","FAO TIER 1","kt","1413.669","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2016","2016","3050","FAO TIER 1","kt","1413.669","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2017","2017","3050","FAO TIER 1","kt","3.7633","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2017","2017","3050","FAO TIER 1","kt","1.5994","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5062","Manure applied to Soils","2017","2017","3050","FAO TIER 1","kt","5.3628","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2017","2017","3050","FAO TIER 1","kt","1421.142","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2017","2017","3050","FAO TIER 1","kt","1421.142","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2018","2018","3050","FAO TIER 1","kt","3.8229","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2018","2018","3050","FAO TIER 1","kt","1.6247","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5062","Manure applied to Soils","2018","2018","3050","FAO TIER 1","kt","5.4477","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2018","2018","3050","FAO TIER 1","kt","1443.6405","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2018","2018","3050","FAO TIER 1","kt","1443.6405","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kt","3.8198","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kt","1.6234","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kt","5.4432","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kt","1442.448","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kt","1442.448","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2020","2020","3050","FAO TIER 1","kt","3.8185","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2020","2020","3050","FAO TIER 1","kt","1.6229","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5062","Manure applied to Soils","2020","2020","3050","FAO TIER 1","kt","5.4414","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2020","2020","3050","FAO TIER 1","kt","1441.971","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2020","2020","3050","FAO TIER 1","kt","1441.971","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2021","2021","3050","FAO TIER 1","kt","3.8167","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2021","2021","3050","FAO TIER 1","kt","1.6221","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5062","Manure applied to Soils","2021","2021","3050","FAO TIER 1","kt","5.4388","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2021","2021","3050","FAO TIER 1","kt","1441.282","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2021","2021","3050","FAO TIER 1","kt","1441.282","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","3.8205","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","1.6237","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","5.4441","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","1442.6865","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","1442.6865","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2023","2023","3050","FAO TIER 1","kt","3.7856","E","Estimated value",""
"GT","Emissions totals","124","Canada","7236","Indirect emissions (N2O)","5062","Manure applied to Soils","2023","2023","3050","FAO TIER 1","kt","1.6089","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5062","Manure applied to Soils","2023","2023","3050","FAO TIER 1","kt","5.3944","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5062","Manure applied to Soils","2023","2023","3050","FAO TIER 1","kt","1429.516","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2023","2023","3050","FAO TIER 1","kt","1429.516","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","38.6729","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","51.2415","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","13578.9975","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","13578.9975","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","38.83","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","51.4498","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","13634.197","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","13634.197","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","43.5129","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","57.6545","E","Estimated value",""
"GT","Emissions totals","124","Canada","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","15278.4425","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","15278.4425","E","Estimated value",""
"GT","Emissions totals","124","Canada","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","40.3386","E","Estimated value",""
"GT","Emissions totals","124","Canada","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","53.4486","E","Estimated value",""
