Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4003","Energy supply","2018","2018","6128","Value","kcal/cap/d","145","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4003","Energy supply","2019","2019","6128","Value","kcal/cap/d","134","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4003","Energy supply","2020","2020","6128","Value","kcal/cap/d","127","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4003","Energy supply","2021","2021","6128","Value","kcal/cap/d","151","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4003","Energy supply","2022","2022","6128","Value","kcal/cap/d","134","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4003","Energy supply","2023","2023","6128","Value","kcal/cap/d","150","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4017","Vitamin A supply (retinol equivalents)","2016","2016","6206","Value","μg/cap/d","12","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4017","Vitamin A supply (retinol equivalents)","2017","2017","6206","Value","μg/cap/d","11","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4017","Vitamin A supply (retinol equivalents)","2018","2018","6206","Value","μg/cap/d","11","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4017","Vitamin A supply (retinol equivalents)","2019","2019","6206","Value","μg/cap/d","9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4017","Vitamin A supply (retinol equivalents)","2020","2020","6206","Value","μg/cap/d","10","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4017","Vitamin A supply (retinol equivalents)","2021","2021","6206","Value","μg/cap/d","12","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4017","Vitamin A supply (retinol equivalents)","2022","2022","6206","Value","μg/cap/d","10","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4017","Vitamin A supply (retinol equivalents)","2023","2023","6206","Value","μg/cap/d","10","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4018","Vitamin A supply (retinol activity equivalents)","2016","2016","6206","Value","μg/cap/d","5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4018","Vitamin A supply (retinol activity equivalents)","2017","2017","6206","Value","μg/cap/d","5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4018","Vitamin A supply (retinol activity equivalents)","2018","2018","6206","Value","μg/cap/d","5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4018","Vitamin A supply (retinol activity equivalents)","2019","2019","6206","Value","μg/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4018","Vitamin A supply (retinol activity equivalents)","2020","2020","6206","Value","μg/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4018","Vitamin A supply (retinol activity equivalents)","2021","2021","6206","Value","μg/cap/d","5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4018","Vitamin A supply (retinol activity equivalents)","2022","2022","6206","Value","μg/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4018","Vitamin A supply (retinol activity equivalents)","2023","2023","6206","Value","μg/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4009","Calcium supply","2016","2016","6209","Value","mg/cap/d","17","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4009","Calcium supply","2017","2017","6209","Value","mg/cap/d","17","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4009","Calcium supply","2018","2018","6209","Value","mg/cap/d","16","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4009","Calcium supply","2019","2019","6209","Value","mg/cap/d","15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4009","Calcium supply","2020","2020","6209","Value","mg/cap/d","15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4009","Calcium supply","2021","2021","6209","Value","mg/cap/d","17","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4009","Calcium supply","2022","2022","6209","Value","mg/cap/d","15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4009","Calcium supply","2023","2023","6209","Value","mg/cap/d","17","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4010","Iron supply","2016","2016","6209","Value","mg/cap/d","1.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4010","Iron supply","2017","2017","6209","Value","mg/cap/d","1.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4010","Iron supply","2018","2018","6209","Value","mg/cap/d","1.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4010","Iron supply","2019","2019","6209","Value","mg/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4010","Iron supply","2020","2020","6209","Value","mg/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4010","Iron supply","2021","2021","6209","Value","mg/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4010","Iron supply","2022","2022","6209","Value","mg/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4010","Iron supply","2023","2023","6209","Value","mg/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4015","Zinc supply","2016","2016","6209","Value","mg/cap/d","0.61","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4015","Zinc supply","2017","2017","6209","Value","mg/cap/d","0.61","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4015","Zinc supply","2018","2018","6209","Value","mg/cap/d","0.61","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4015","Zinc supply","2019","2019","6209","Value","mg/cap/d","0.56","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4015","Zinc supply","2020","2020","6209","Value","mg/cap/d","0.53","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4015","Zinc supply","2021","2021","6209","Value","mg/cap/d","0.64","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG2","Roots, tubers, plantains and their products","4015","Zinc supply","2022","2022","6209","Value","mg/cap/d","0.57","E","Estimated value",""
