Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","192.56","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","176.06","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","179.32","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","174.85","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","85.34","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","84.42","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","85.55","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","92.06","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","87.23","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","82.48","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","77.98","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21066","Employment in agriculture by age, total (15+)","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","81.63","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","43.93","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","41.51","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","41.66","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","41.31","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","40.42","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","40.74","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","35.38","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","32.78","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","29.43","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","28.79","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","28.83","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21088","Employment in agriculture by age, 15 to 24","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","27.83","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
